file_no,api,operator,depth_ft,spudyr,latitude,longitude,status,direction,state
16124,33-023-00490,Samson Resource Company,15960,2006,48.90966457,-103.46704,Active,Horizontal,ND
16228,33-013-01354,RIM Operating Inc,11428,2006,48.85727326,-102.3500389,Inactive,Horizontal,ND
16473,33-053-02774,Burlington Rescources Oil and Gas Company LP,17995,2006,47.77340092,-102.9001327,Active,Horizontal,ND
16302,33-023-00498,Samson Resource Company,14388,2006,48.93861416,-103.4037823,Inactive,Horizontal,ND
16300,33-053-02743,Whiting Oil and Gas Corp,17753,2006,47.61850043,-104.0320203,Plugged,Horizontal,ND
16276,33-105-01574,STATOIL Oil and Gas LP,19634,2006,48.18214679,-103.8330688,Active,Horizontal,ND
16173,33-105-01564,STATOIL Oil and Gas LP,18367,2006,48.16735049,-103.7204974,Active,Horizontal,ND
15874,33-033-00266,Whiting Oil and Gas Corp,16782,2006,47.19596556,-103.7735021,Active,Horizontal,ND
16039,33-033-00276,Whiting Oil and Gas Corp,16827,2006,47.18282159,-103.7081953,Active,Horizontal,ND
16307,33-023-00499,Jayhawk Energy Inc,9421,2006,48.99334723,-103.2683485,Inactive,Horizontal,ND
16123,33-011-01330,Denbury Onshore LLC,18251,2006,46.19963473,-103.9627533,Active,Horizontal,ND
16149,33-011-01340,Denbury Onshore LLC,14861,2006,46.22091376,-103.9526666,Active,Horizontal,ND
16122,33-011-01329,Denbury Onshore LLC,17421,2006,46.19999438,-103.9633517,Active,Horizontal,ND
16127,33-011-01333,Denbury Onshore LLC,16912,2006,46.19535307,-103.9586879,Active,Horizontal,ND
16195,33-011-01351,Continental Resources Inc,14572,2006,46.16505503,-103.9922876,Active,Horizontal,ND
16197,33-011-01352,Continental Resources Inc,14720,2006,46.14849682,-103.9646426,Active,Horizontal,ND
16101,33-011-01321,Continental Resources Inc,15050,2006,46.16301016,-103.9853742,Active,Horizontal,ND
16143,33-011-01336,Continental Resources Inc,14632,2006,46.16029108,-103.9689278,Active,Horizontal,ND
16183,33-011-01348,Continental Resources Inc,15845,2006,46.15293592,-103.9690265,Active,Horizontal,ND
16125,33-011-01331,Denbury Onshore LLC,15135,2006,46.23376189,-103.9681394,Active,Horizontal,ND
16121,33-011-01328,Denbury Onshore LLC,12938,2006,46.22454139,-103.9680134,Active,Horizontal,ND
16156,33-011-01346,Denbury Onshore LLC,16226,2006,46.21719576,-103.9505295,Active,Horizontal,ND
16241,33-011-01360,Denbury Onshore LLC,12913,2006,46.10911164,-103.8431837,Active,Horizontal,ND
16126,33-011-01332,Denbury Onshore LLC,17507,2006,46.19562619,-103.9593757,Active,Horizontal,ND
16120,33-011-01327,Denbury Onshore LLC,16079,2006,46.22463799,-103.9672336,Active,Horizontal,ND
16184,33-011-01349,Continental Resources Inc,14468,2006,46.15238749,-103.9690265,Active,Horizontal,ND
16201,33-011-01353,Continental Resources Inc,14000,2006,46.16505503,-103.9930778,Active,Horizontal,ND
16288,33-011-01364,Continental Resources Inc,14092,2006,46.26845002,-104.0311168,Active,Horizontal,ND
16375,33-011-01382,Continental Resources Inc,17745,2006,46.08028086,-103.6838889,Active,Horizontal,ND
16388,33-011-01387,Continental Resources Inc,16269,2006,46.04704507,-103.7325446,Active,Horizontal,ND
16144,33-011-01337,Continental Resources Inc,14948,2006,46.16026189,-103.9681853,Active,Horizontal,ND
16381,33-011-01384,Continental Resources Inc,14685,2006,46.15027255,-103.9528658,Active,Horizontal,ND
16239,33-011-01358,Denbury Onshore LLC,13548,2006,46.11888044,-103.8533456,Active,Horizontal,ND
16000,33-011-01303,Denbury Onshore LLC,14962,2006,46.18812623,-103.9385397,Active,Horizontal,ND
16152,33-011-01343,Denbury Onshore LLC,17359,2006,46.22074112,-103.9645555,Active,Horizontal,ND
16345,33-011-01376,Denbury Onshore LLC,15524,2006,46.14524621,-103.9077313,Active,Horizontal,ND
15940,33-011-01258,Denbury Onshore LLC,15532,2006,46.18112507,-103.9275279,Active,Horizontal,ND
15952,33-011-01266,Denbury Onshore LLC,17744,2006,46.19571094,-103.9476956,Active,Horizontal,ND
16334,33-011-01371,Denbury Onshore LLC,13155,2006,46.1486783,-103.9105697,Active,Horizontal,ND
16336,33-011-01373,Denbury Onshore LLC,13760,2006,46.14745618,-103.8830619,Active,Horizontal,ND
15995,33-011-01298,Denbury Onshore LLC,18225,2006,46.2142899,-103.9222412,Active,Horizontal,ND
16150,33-011-01341,Denbury Onshore LLC,16895,2006,46.22128755,-103.953244,Active,Horizontal,ND
16240,33-011-01359,Denbury Onshore LLC,13994,2006,46.10644486,-103.8396675,Active,Horizontal,ND
16335,33-011-01372,Denbury Onshore LLC,16570,2006,46.14748847,-103.8838516,Active,Horizontal,ND
15996,33-011-01299,Denbury Onshore LLC,16956,2006,46.21668007,-103.8997768,Active,Horizontal,ND
16119,33-011-01326,Denbury Onshore LLC,12936,2006,46.2337768,-103.9774332,Active,Horizontal,ND
15953,33-011-01267,Denbury Onshore LLC,17800,2006,46.19267129,-103.9216984,Active,Horizontal,ND
16349,33-011-01377,Continental Resources Inc,17040,2006,46.05918623,-103.6928215,Active,Horizontal,ND
16352,33-011-01378,Continental Resources Inc,14476,2006,46.27896932,-104.0073071,Active,Horizontal,ND
16289,33-087-00346,Continental Resources Inc,14968,2006,46.28117715,-104.012377,Active,Horizontal,ND
16360,33-011-01380,Continental Resources Inc,14678,2006,46.27951771,-104.0073348,Active,Horizontal,ND
16383,33-011-01385,Continental Resources Inc,14142,2006,46.14988805,-103.95231,Active,Horizontal,ND
16008,33-011-01304,Denbury Onshore LLC,18125,2006,46.21370686,-103.9131991,Active,Horizontal,ND
16453,33-011-01393,Denbury Onshore LLC,13454,2006,46.21627453,-103.8863088,Active,Horizontal,ND
15999,33-011-01302,Denbury Onshore LLC,13393,2006,46.18824688,-103.9393087,Active,Horizontal,ND
16337,33-011-01374,Denbury Onshore LLC,14604,2006,46.13227207,-103.8868131,Active,Horizontal,ND
16298,33-011-01368,Denbury Onshore LLC,14754,2006,46.14800785,-103.8942173,Active,Horizontal,ND
16151,33-011-01342,Denbury Onshore LLC,14892,2006,46.22036734,-103.9639803,Active,Horizontal,ND
16202,33-011-01354,Continental Resources Inc,13805,2006,46.14849377,-103.9654325,Active,Horizontal,ND
16155,33-011-01345,Denbury Onshore LLC,17251,2006,46.2166497,-103.9504703,Active,Horizontal,ND
16242,33-011-01361,Denbury Onshore LLC,14764,2006,46.11619489,-103.8442887,Active,Horizontal,ND
16299,33-011-01369,Denbury Onshore LLC,13520,2006,46.14800899,-103.8934273,Active,Horizontal,ND
15998,33-011-01301,Denbury Onshore LLC,17121,2006,46.19582337,-103.9376262,Active,Horizontal,ND
16194,33-011-01350,Continental Resources Inc,15760,2006,46.16301173,-103.9845841,Active,Horizontal,ND
16340,33-011-01375,Denbury Onshore LLC,14722,2006,46.14703127,-103.8722772,Active,Horizontal,ND
16423,33-011-01389,Denbury Onshore LLC,16601,2006,46.14688094,-103.7914292,Temporarily Abandoned,Horizontal,ND
16384,33-011-01386,Luff Exploration Company,11825,2006,45.95281224,-103.4238582,Plugged,Horizontal,ND
16093,33-011-01320,Luff Exploration Company,12712,2006,45.94878917,-103.392197,Active,Horizontal,ND
16695,33-053-02812,Hess Bakken Investments II LLC,20001,2007,47.9351447,-102.8643099,Active,Horizontal,ND
16635,33-061-00534,EOG Resources Inc,14474,2007,47.993556,-102.1332056,Active,Horizontal,ND
16626,33-025-00629,Marathon Oil Company,19255,2007,47.47527454,-102.7655026,Active,Horizontal,ND
16640,33-105-01631,Hess Bakken Investments II LLC,19000,2007,48.449945,-102.9058213,Active,Horizontal,ND
16609,33-053-02799,Continental Resources Inc,17050,2007,47.35862192,-103.2032919,Active,Horizontal,ND
16610,33-053-02800,Hess Bakken Investments II LLC,20087,2007,47.83220002,-102.864093,Active,Horizontal,ND
16674,33-061-00544,Hess Bakken Investments II LLC,19780,2007,48.28460938,-102.7942968,Active,Horizontal,ND
16617,33-105-01626,Hess Bakken Investments II LLC,20320,2007,48.32677924,-102.8718992,Active,Horizontal,ND
16608,33-053-02798,Continental Resources Inc,19073,2007,47.46378672,-103.1612583,Active,Horizontal,ND
16624,33-053-02802,Sinclair Oil and Gas Company,15225,2007,47.50563143,-103.1176269,Active,Horizontal,ND
16812,33-105-01654,Hess Bakken Investments II LLC,19240,2007,48.4246254,-102.9058298,Active,Horizontal,ND
16703,33-025-00641,Continental Resources Inc,20550,2007,47.40186246,-102.8699361,Active,Horizontal,ND
16732,33-025-00648,Continental Resources Inc,19862,2007,47.40200954,-102.9130617,Active,Horizontal,ND
16759,33-025-00658,Marathon Oil Company,20463,2007,47.41724759,-102.7071806,Active,Horizontal,ND
16780,33-061-00567,Whiting Oil and Gas Corp,19619,2007,48.04986786,-102.3736946,Active,Horizontal,ND
16637,33-061-00535,EOG Resources Inc,14983,2007,48.02205811,-102.148158,Active,Horizontal,ND
16842,33-025-00677,Hess Bakken Investments II LLC,20263,2007,47.32821173,-102.9816678,Active,Horizontal,ND
16678,33-025-00637,XTO Energy Inc,15481,2007,47.3423449,-102.7952824,Active,Horizontal,ND
16876,33-061-00590,Fidelity Exploration and Production Company,15941,2007,48.10876102,-102.545957,Active,Horizontal,ND
16835,33-025-00675,Marathon Oil Company,19675,2007,47.25666754,-102.7833133,Active,Horizontal,ND
16602,33-105-01623,Continental Resources Inc,15019,2007,48.60501841,-102.9925502,Active,Horizontal,ND
16846,33-061-00583,EOG Resources Inc,14409,2007,47.99128264,-102.2127353,Active,Horizontal,ND
16672,33-023-00515,Continental Resources Inc,14658,2007,48.73437441,-102.9418872,Active,Horizontal,ND
16704,33-025-00642,Marathon Oil Company,19430,2007,47.4167879,-102.5534064,Active,Horizontal,ND
16822,33-061-00576,Whiting Oil and Gas Corp,14541,2007,48.08018108,-102.1334062,Active,Horizontal,ND
16799,33-061-00571,Hunt Oil Company,13771,2007,48.03822177,-102.101366,Active,Horizontal,ND
16725,33-023-00517,SM Energy Company,14840,2007,48.73573113,-103.4413673,Active,Horizontal,ND
16683,33-025-00639,Continental Resources Inc,17728,2007,47.66094337,-103.0762876,Active,Horizontal,ND
16663,33-061-00538,Petro-Hunt LLC,15050,2007,48.51400907,-102.8192648,Active,Horizontal,ND
16634,33-013-01370,Petro-Hunt LLC,15073,2007,48.63399405,-102.8658429,Active,Horizontal,ND
16803,33-105-01652,Hess Bakken Investments II LLC,19036,2007,48.25580923,-102.995241,Active,Horizontal,ND
16829,33-053-02826,Hess Bakken Investments II LLC,17217,2007,47.83143576,-102.8506114,Active,Horizontal,ND
16734,33-061-00555,Whiting Oil and Gas Corp,21027,2007,48.03696166,-102.5035999,Active,Horizontal,ND
16946,33-053-02845,Newfield Production Company,16152,2007,47.95016603,-103.0083737,Active,Horizontal,ND
16731,33-061-00553,Whiting Oil and Gas Corp,19375,2007,48.06477079,-102.3693147,Active,Horizontal,ND
16889,33-105-01661,Zavanna LLC,16258,2007,47.97800248,-104.0086413,Active,Horizontal,ND
16873,33-053-02832,Hess Bakken Investments II LLC,19940,2007,47.99111386,-102.866226,Active,Horizontal,ND
16885,33-061-00596,EOG Resources Inc,14843,2007,48.13809118,-102.2222582,Active,Horizontal,ND
16727,33-061-00551,EOG Resources Inc,14243,2007,47.99038401,-102.1694566,Active,Horizontal,ND
16621,33-105-01628,Hess Bakken Investments II LLC,19114,2007,48.25368344,-102.948521,Active,Horizontal,ND
16771,33-061-00562,Hess Bakken Investments II LLC,19556,2007,48.2850898,-102.7764384,Active,Horizontal,ND
16857,33-105-01658,Hess Bakken Investments II LLC,18880,2007,48.4673337,-102.8863032,Inactive,Horizontal,ND
16795,33-061-00570,EOG Resources Inc,14346,2007,48.18033349,-102.2656644,Active,Horizontal,ND
16858,33-025-00680,Continental Resources Inc,20418,2007,47.40185478,-102.8482319,Active,Horizontal,ND
16639,33-061-00536,EOG Resources Inc,14520,2007,48.00584285,-102.1692935,Active,Horizontal,ND
16781,33-061-00568,Whiting Oil and Gas Corp,20515,2007,48.06550239,-102.459616,Active,Horizontal,ND
16623,33-023-00513,SM Energy Company,14739,2007,48.74853887,-103.4632673,Active,Horizontal,ND
16928,33-061-00603,Hess Bakken Investments II LLC,20420,2007,48.34260383,-102.7512986,Active,Horizontal,ND
16709,33-105-01642,Hess Bakken Investments II LLC,18615,2007,48.40052828,-102.8949411,Active,Horizontal,ND
16850,33-025-00678,Continental Resources Inc,20545,2007,47.4147225,-102.8379639,Active,Horizontal,ND
16671,33-061-00542,EOG Resources Inc,14576,2007,48.0654016,-102.2217537,Active,Horizontal,ND
16793,33-105-01651,Hess Bakken Investments II LLC,12765,2007,48.33757643,-102.8996782,Active,Horizontal,ND
16697,33-105-01638,TAQA North USA Inc,9145,2007,48.57033534,-104.0312779,Inactive,Horizontal,ND
16774,33-061-00564,EOG Resources Inc,14504,2007,47.9910055,-102.1913732,Active,Horizontal,ND
16744,33-025-00653,Hess Bakken Investments II LLC,19209,2007,47.32591016,-102.535664,Active,Horizontal,ND
16804,33-105-01653,Hess Bakken Investments II LLC,19104,2007,48.25627951,-102.982955,Active,Horizontal,ND
16693,33-053-02810,Petro-Hunt LLC,16165,2007,48.09495163,-102.8480771,Active,Horizontal,ND
16824,33-061-00577,Hess Bakken Investments II LLC,19041,2007,48.33990833,-102.3513511,Active,Horizontal,ND
16607,33-075-01376,Enduro Operating LLC,9021,2007,48.67863627,-101.7342158,Inactive,Horizontal,ND
16819,33-101-00472,Eagle Operating Inc,5920,2007,48.64241795,-101.8558431,Dry,Horizontal,ND
16750,33-061-00560,Sinclair Oil and Gas Company,15755,2007,48.06607431,-102.4921217,Active,Horizontal,ND
16765,33-025-00663,XTO Energy Inc,16480,2007,47.3422865,-102.7567995,Active,Horizontal,ND
16810,33-013-01383,Oasis Petroleum LLC,14821,2007,48.73391059,-102.6762342,Active,Horizontal,ND
16930,33-061-00604,Murex Petroleum Corp,19243,2007,48.19898709,-102.3107722,Active,Horizontal,ND
16716,33-025-00645,Continental Resources Inc,20012,2007,47.47294926,-102.837858,Active,Horizontal,ND
16956,33-013-01387,RIM Operating Inc,10375,2007,48.85394581,-102.2655784,Active,Horizontal,ND
16605,33-025-00625,Continental Resources Inc,17946,2007,47.56071107,-102.9295184,Active,Horizontal,ND
16611,33-025-00626,Marathon Oil Company,17951,2007,47.44269027,-102.687429,Active,Horizontal,ND
16800,33-061-00572,Hess Bakken Investments II LLC,18907,2007,48.28459005,-102.4412226,Active,Horizontal,ND
16881,33-061-00595,Hess Bakken Investments II LLC,18624,2007,48.3296416,-102.247146,Active,Horizontal,ND
16880,33-061-00594,Hess Bakken Investments II LLC,19905,2007,48.35670927,-102.3694812,Active,Horizontal,ND
16735,33-025-00649,Marathon Oil Company,19198,2007,47.47516113,-102.690981,Active,Horizontal,ND
16783,33-053-02816,Oasis Petroleum LLC,13910,2007,47.81112331,-103.9267819,Plugged,Horizontal,ND
16768,33-061-00561,EOG Resources Inc,14431,2007,48.18364093,-102.2299927,Active,Horizontal,ND
16782,33-013-01382,PDC Corp,0,2007,48.80822931,-102.7009895,Dry,Horizontal,ND
16653,33-013-01372,RIM Operating Inc,10684,2007,48.92259184,-102.4122398,Active,Horizontal,ND
16848,33-053-02828,Slawson Exploration Company Inc,16225,2007,47.53177676,-103.9882075,Active,Horizontal,ND
16875,33-025-00684,Marathon Oil Company,19908,2007,47.4466592,-102.6264401,Active,Horizontal,ND
16710,33-105-01643,Hess Bakken Investments II LLC,19500,2007,48.34346182,-102.8828062,Active,Horizontal,ND
16648,33-025-00632,Continental Resources Inc,20905,2007,47.51775077,-102.9222015,Active,Horizontal,ND
16677,33-025-00636,Marathon Oil Company,19798,2007,47.47516456,-102.6905763,Temporarily Abandoned,Horizontal,ND
16807,33-025-00671,Marathon Oil Company,19416,2007,47.47149062,-102.7129718,Active,Horizontal,ND
16860,33-025-00681,Marathon Oil Company,20207,2007,47.5012298,-102.6346072,Active,Horizontal,ND
16868,33-025-00683,Marathon Oil Company,19770,2007,47.38799542,-102.582727,Active,Horizontal,ND
16839,33-061-00579,Murex Petroleum Corp,13719,2007,48.11129724,-102.3293514,Active,Horizontal,ND
16776,33-061-00565,Hunt Oil Company,13642,2007,48.0803147,-102.1734153,Active,Horizontal,ND
16698,33-025-00640,Continental Resources Inc,21726,2007,47.48665073,-102.8596619,Inactive,Horizontal,ND
16766,33-025-00664,XTO Energy Inc,16500,2007,47.32944861,-102.7593999,Active,Horizontal,ND
16825,33-053-02825,Hess Bakken Investments II LLC,21019,2007,47.9926208,-102.8867947,Active,Horizontal,ND
16831,33-053-02827,Hess Bakken Investments II LLC,20054,2007,47.96263327,-102.8870393,Active,Horizontal,ND
16752,33-105-01648,Hess Bakken Investments II LLC,18923,2007,48.30471552,-102.9554236,Active,Horizontal,ND
16756,33-105-01649,Hess Bakken Investments II LLC,12370,2007,48.3394594,-102.8831929,Inactive,Horizontal,ND
16753,33-025-00655,Marathon Oil Company,19320,2007,47.41770672,-102.5106064,Active,Horizontal,ND
16918,33-075-01386,Zargon Oil Inc,6317,2007,48.65427677,-101.4992496,Active,Horizontal,ND
16789,33-075-01381,Zargon Oil Inc,8590,2007,48.50862772,-101.6594807,Active,Horizontal,ND
16908,33-025-00687,Marathon Oil Company,19214,2007,47.47567544,-102.7346177,Active,Horizontal,ND
16737,33-023-00518,Continental Resources Inc,18313,2007,48.6903815,-102.9453328,Active,Horizontal,ND
16887,33-025-00685,Marathon Oil Company,19720,2007,47.24304626,-102.7730829,Active,Horizontal,ND
16652,33-053-02806,QEP Energy Company,15534,2007,47.80306811,-102.8260919,Active,Horizontal,ND
16676,33-105-01635,Murex Petroleum Corp,19455,2007,48.22559601,-103.0096375,Active,Horizontal,ND
16738,33-105-01646,Zavanna LLC,14016,2007,47.99206906,-104.0120412,Active,Horizontal,ND
16747,33-061-00559,EOG Resources Inc,14430,2007,47.9933185,-102.113632,Inactive,Horizontal,ND
16720,33-061-00550,Hess Bakken Investments II LLC,20100,2007,48.28463021,-102.7948355,Active,Horizontal,ND
16599,33-013-01369,RIM Operating Inc,11192,2007,48.90786441,-102.2821729,Active,Horizontal,ND
16684,33-061-00545,EOG Resources Inc,14506,2007,48.06512927,-102.2435402,Active,Horizontal,ND
16638,33-105-01630,Zavanna LLC,14690,2007,47.99223909,-103.9668696,Active,Horizontal,ND
16785,33-053-02817,Enduro Operating LLC,13215,2007,47.46913581,-103.5415648,Inactive,Horizontal,ND
16909,33-025-00688,Marathon Oil Company,20059,2007,47.38595522,-102.61431,Active,Horizontal,ND
16654,33-025-00633,Marathon Oil Company,19917,2007,47.47590699,-102.5957339,Active,Horizontal,ND
16670,33-061-00541,Continental Resources Inc,18621,2007,48.28462149,-102.3480727,Active,Horizontal,ND
16769,33-025-00666,Hess Bakken Investments II LLC,19556,2007,47.22578432,-102.5362619,Plugged,Horizontal,ND
16751,33-025-00654,Marathon Oil Company,18327,2007,47.35925811,-102.6811841,Active,Horizontal,ND
16726,33-025-00646,Marathon Oil Company,20212,2007,47.446022,-102.6669747,Inactive,Horizontal,ND
16682,33-025-00638,Continental Resources Inc,20805,2007,47.57520656,-102.9386958,Active,Horizontal,ND
16646,33-025-00630,Continental Resources Inc,20440,2007,47.45765472,-102.8543535,Inactive,Horizontal,ND
16689,33-053-02809,QEP Energy Company,15850,2007,47.74549339,-102.8757536,Plugged,Horizontal,ND
16786,33-105-01650,Hess Bakken Investments II LLC,12020,2007,48.33612353,-102.9293504,Active,Horizontal,ND
16721,33-105-01644,Hess Bakken Investments II LLC,19674,2007,48.3434318,-102.8987121,Active,Horizontal,ND
16715,33-025-00644,Marathon Oil Company,20365,2007,47.47235964,-102.5858125,Active,Horizontal,ND
16729,33-025-00647,Marathon Oil Company,19840,2007,47.47511363,-102.5481757,Active,Horizontal,ND
16713,33-061-00549,EOG Resources Inc,14435,2007,48.1833966,-102.2083721,Active,Horizontal,ND
16833,33-061-00578,Fidelity Exploration and Production Company,16150,2007,48.03625971,-102.4588728,Active,Horizontal,ND
16685,33-061-00546,EOG Resources Inc,14523,2007,47.9914388,-102.1478566,Active,Horizontal,ND
16736,33-025-00650,Marathon Oil Company,19744,2007,47.44269307,-102.6010041,Active,Horizontal,ND
